timestamp_ms,date,open,high,low,close,volume,wall_street_threshold_pct,behavioral_threshold_pct,rsi_14,macd_line,macd_signal,macd_hist,atr_14,atr_14_norm,bb_width,open_norm,high_norm,low_norm,close_norm,volume_norm,bar_index,structure_token_id,wave_degree_id,pattern_type_id,pattern_confidence,correction_or_impulse_type_id,wave_match_confidence,lunar_phase_sin,lunar_phase_cos,lunar_anomalistic_normalized,lunar_node_distance,mercury_retrograde,aspect_jupiter_uranus_intensity,aspect_mars_uranus_intensity,days_to_fomc,days_since_last_fomc,days_to_nfp,high_impact_within_5d,high_impact_within_2d,post_event_window,close_pct_change,asset_timeframe,time_idx
1412726400000.0,2014-10-08,336.12,354.36,327.19,352.94,54736300.0,18.77,20.0,21.940588058909654,-26.962959234532377,-23.588905757210615,-3.3740534773217625,23.5277026298365,0.06666204632469117,0.3739112486950897,-0.11611798767740367,-0.06815295166418171,-0.13960086989221027,-0.07188707179240407,1.4640426139770562,21,-1,3,0,0.0,0,0.0,-0.01138452611245868,-0.9999351941827004,0.18552501064755253,3.4549385492125406,1,0.23112063139222982,0.0,4130,999,30,0,0,0,0.034255114183713964,BTC_1D,21
1412812800000.0,2014-10-09,352.75,382.73,347.69,365.03,83641104.0,18.68,20.01,25.94599457630264,-24.54737060424958,-23.780598726618408,-0.7667718776311716,24.35000958484818,0.06670687227035636,0.3613281144960646,-0.06874152726389529,0.010405542934909638,-0.08209990535615522,-0.03632238043129616,2.108253878912862,22,-1,3,0,0.0,0,0.0,-0.24259628055481353,-0.9701273342510096,0.26105434823003915,10.919022636922822,1,0.17385220510956045,0.0,4129,999,29,0,0,0,-0.009506067994411338,BTC_1D,22
1412899200000.0,2014-10-10,364.69,375.07,352.96,361.56,43665700.0,18.83,20.07,25.540910145676193,-22.651882411244515,-23.554855463543632,0.9029730522991173,24.19000890021617,0.06690454945297093,0.3583650331890801,-0.03116586061104369,-0.003590390028199737,-0.06232773632749458,-0.0394810073282211,1.0912804677048389,23,-1,3,0,0.0,0,0.0,-0.4553936842775236,-0.8902901731009633,0.35813384831043754,24.956852996031337,1,0.11709343529312422,0.0,4128,999,28,0,0,0,0.00204668658037388,BTC_1D,23
1412985600000.0,2014-10-11,361.36,367.19,355.95,362.3,13345200.0,18.32,19.26,25.80693698696051,-20.849640865029812,-23.01381254384087,2.1641716788110585,23.265008264486447,0.06421476197760542,0.35430826194192394,-0.0353327789575689,-0.01976932451137298,-0.0497750239925467,-0.03282340551341381,0.3391278991093738,24,-1,3,0,0.0,0,0.0,-0.6394787319009513,-0.7688087873108315,0.4686397002996036,38.60836962098574,1,0.06085718781322058,0.0,4127,999,27,0,0,0,0.04485233232128061,BTC_1D,24
1413072000000.0,2014-10-12,362.61,379.43,356.14,378.55,17552800.0,17.58,18.44,31.587246991031662,-17.90372921639971,-21.99179587835264,4.088066661952929,23.266793388451703,0.06146293326760455,0.3323470408399278,-0.028936934862103997,0.01610672293999579,-0.04626347861832201,0.013750098750587489,0.4498090026121918,25,-1,3,0,0.0,0,0.0,-0.7881490630117851,-0.6154844063610753,0.583420691123428,51.85427945659558,1,0.005156736652371152,0.0,4126,999,26,0,0,0,0.03133007528728049,BTC_1D,25
1413158400000.0,2014-10-13,377.92,397.23,368.9,390.41,35221400.0,17.28,18.16,35.534810283214526,-14.445550811160786,-20.48254686491427,6.036996053753484,23.628451003562297,0.0605221459582549,0.28875137975454435,0.018250205781275085,0.07027817856291253,-0.006052865916828061,0.05190268532776147,0.9141558228528833,26,-1,3,0,0.0,0,0.0,-0.8979290800263732,-0.44014016772272796,0.6934840885301926,64.71298092780343,1,0.0,0.0,4125,999,25,0,0,0,0.026792346507517717,BTC_1D,26
1413244800000.0,2014-10-14,391.69,411.7,391.32,400.87,38491500.0,16.79,17.56,38.88428431667589,-10.737114159635553,-18.533460323858527,7.7963461642229746,23.46141878902213,0.05852625237364265,0.26340658350480617,0.05853579439504912,0.11261249087911795,0.05753587546955658,0.08334459368159347,0.9889376387227092,27,-1,3,0,0.0,0,0.0,-0.9677916895047178,-0.25175234999023094,0.7909401343338806,77.23403786776417,1,0.0,0.0,4124,999,24,0,0,0,-0.015216903235462875,BTC_1D,27
1413331200000.0,2014-10-15,400.95,402.23,388.77,394.77,25267100.0,16.7,17.29,37.65553577523804,-8.195893259897673,-16.465946911066357,8.270053651168684,22.74703173266341,0.05762097356096818,0.2558333406167171,0.08602616538909502,0.08949321487580926,0.053035022617080596,0.0692868170860532,0.650464458412028,28,-1,3,0,0.0,0,0.0,-0.998310387726272,-0.05810653799548166,0.8696289767734025,89.47901937556458,1,0.0,0.0,4123,999,23,0,0,0,-0.030929401930237854,BTC_1D,28
1413417600000.0,2014-10-16,394.52,398.81,373.07,382.56,26990000.0,17.39,18.01,35.25410997319422,-7.085524825517325,-14.589862493956552,7.504337668439227,22.96081518033031,0.060018860258077976,0.2518825593677281,0.07178270944886811,0.0834372461606588,0.013510025889914923,0.03929127376751243,0.6899078797883448,29,-1,3,0,0.0,0,0.0,-0.9909601345165081,0.13415666885781005,0.9254488765910608,78.48746823068998,1,0.0,0.0,4122,999,22,0,0,0,0.0031367628607277265,BTC_1D,29
1413504000000.0,2014-10-17,382.76,385.48,375.39,383.76,13600700.0,16.86,17.23,35.68820145330362,-6.039104829059568,-12.879710960977157,6.840606131917589,22.04147123887815,0.057435561910772745,0.24235189262151252,0.04206539997658637,0.049470609214584974,0.022000549945685947,0.04478790337290936,0.3482917361667115,30,-1,3,0,0.0,0,0.0,-0.9476622946716287,0.3192744513074968,0.9564380816474327,66.59261254200663,1,0.0,0.0,4121,999,21,0,0,0,0.02001250781738584,BTC_1D,30
1413590400000.0,2014-10-18,383.98,395.16,378.97,391.44,11416800.0,16.32,16.57,38.52877214725761,-4.537788822386915,-11.21132653325911,6.6735377108721945,21.62350900752971,0.0552409283862909,0.24302513936875955,0.04336153816891373,0.0737401568384498,0.029748221573710206,0.0636320654743465,0.2970038171265229,31,-1,3,0,0.0,0,0.0,-0.8705833894001002,0.49202089599999055,0.9626651113689668,54.7560987402168,1,0.0,0.0,4120,999,20,0,0,0,-0.004828326180257525,BTC_1D,31
1413676800000.0,2014-10-19,391.25,393.94,386.46,389.55,5914570.0,15.87,15.87,38.082981293551434,-3.4606006254509225,-9.661181351697472,6.2005807262465495,20.613258364134733,0.052915565047194794,0.24868600057481124,0.06108600966571384,0.06838139973855925,0.04809533366239425,0.056475540102949105,0.1593761765036649,32,-1,3,0,0.0,0,0.0,-0.7621492087606749,0.6474014083900939,0.9459763640011136,42.90182668046492,1,0.0,0.0,4119,999,19,0,0,0,-0.01719933256321393,BTC_1D,32
